dataset,seed,patient_idx,method,success,latency_sec,cvr_hard,cvr_full,effort,kde
uci,4,20,GrowingSpheres,True,0.0010294999810867012,1.0,1.0,10.217756976594815,-14.388207645178591
uci,4,23,DiCE,True,0.003523166000377387,1.0,1.0,10.369036674499512,-13.59994467904469
uci,4,23,FACE,True,0.0032651249784976244,1.0,1.0,6.430755615234375,-6.919691882784429
uci,4,23,GrowingSpheres,False,0.0012591659906320274,,,,
uci,4,27,DiCE,True,0.002226916025392711,1.0,1.0,5.4111433029174805,-9.920406786668092
uci,4,27,FACE,True,0.0035222499864175916,1.0,1.0,5.512115478515625,-7.01526684969836
uci,4,27,GrowingSpheres,True,0.0007305840263143182,1.0,1.0,6.634764101499122,-11.748907655412706
uci,4,32,DiCE,True,0.003709833021275699,1.0,1.0,10.118239402770996,-8.306986703635282
uci,4,32,FACE,True,0.0034042500192299485,1.0,1.0,8.189847946166992,-6.693919885459378
uci,4,32,GrowingSpheres,False,0.0012680839863605797,,,,
uci,4,33,DiCE,True,0.0032830829732120037,1.0,1.0,9.658838272094727,-9.277889901593223
uci,4,33,FACE,True,0.003515082993544638,1.0,1.0,5.796349048614502,-6.817047977052444
uci,4,33,GrowingSpheres,True,0.00116620899643749,1.0,1.0,8.701441028283226,-10.190546031920332
uci,4,34,DiCE,True,0.005907833983656019,1.0,1.0,12.664311408996582,-9.68116052542431
uci,4,34,FACE,True,0.003448207979090512,0.0,1.0,10.90384292602539,-6.693919885459378
uci,4,34,GrowingSpheres,False,0.0012402079883031547,,,,
